dataset,variant,removed_features,selector,lambda,model,k,selected_features,accuracy,balanced_accuracy,f1,auroc,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,dpd,dpr,equal_opportunity_difference,equalized_odds_difference
german_credit,original,[],FairmRMR_lambda2.0,2.0,logistic_regression,8,"['checking_status', 'duration', 'other_payment_plans', 'other_parties', 'savings_status', 'foreign_worker', 'property_magnitude', 'credit_history']",0.75,0.6531746031746032,0.4966442953020134,0.7847089947089947,0.7036462330579747,0.4974128066072939,0.012886213244440031,0.9358910891089108,0.0649350649350649,0.0649350649350649
german_credit,original,[],FairmRMR_lambda2.0,2.0,random_forest,8,"['checking_status', 'duration', 'other_payment_plans', 'other_parties', 'savings_status', 'foreign_worker', 'property_magnitude', 'credit_history']",0.7433333333333333,0.6674603174603174,0.5276073619631901,0.7365079365079366,0.7036462330579747,0.4974128066072939,0.051097069505945586,0.8156855707106963,0.10649350649350647,0.10649350649350647
german_credit,original,[],FairmRMR_lambda2.0,2.0,gradient_boosting,8,"['checking_status', 'duration', 'other_payment_plans', 'other_parties', 'savings_status', 'foreign_worker', 'property_magnitude', 'credit_history']",0.74,0.665079365079365,0.524390243902439,0.7502645502645503,0.7036462330579747,0.4974128066072939,0.028558634757948148,0.8885653271209474,0.1272727272727272,0.1272727272727272
german_credit,original,[],FairCFS_lambda2.0,2.0,logistic_regression,8,"['checking_status', 'savings_status', 'other_payment_plans', 'duration', 'property_magnitude', 'credit_history', 'foreign_worker', 'other_parties']",0.75,0.6531746031746032,0.4966442953020134,0.7847089947089947,0.7036462330579756,0.4974128066072939,0.012886213244440031,0.9358910891089108,0.0649350649350649,0.0649350649350649
german_credit,original,[],FairCFS_lambda2.0,2.0,random_forest,8,"['checking_status', 'savings_status', 'other_payment_plans', 'duration', 'property_magnitude', 'credit_history', 'foreign_worker', 'other_parties']",0.7333333333333333,0.6634920634920635,0.5238095238095238,0.7342592592592594,0.7036462330579756,0.4974128066072939,0.05582367281954326,0.8120603015075377,0.08831168831168829,0.08831168831168829
german_credit,original,[],FairCFS_lambda2.0,2.0,gradient_boosting,8,"['checking_status', 'savings_status', 'other_payment_plans', 'duration', 'property_magnitude', 'credit_history', 'foreign_worker', 'other_parties']",0.74,0.665079365079365,0.524390243902439,0.751058201058201,0.7036462330579756,0.4974128066072939,0.028558634757948148,0.8885653271209474,0.1272727272727272,0.1272727272727272
german_credit,original,[],FairLasso_lambda2.0,2.0,logistic_regression,8,"['checking_status', 'foreign_worker', 'credit_history', 'purpose', 'employment', 'other_payment_plans', 'savings_status', 'housing']",0.7366666666666667,0.6309523809523809,0.45517241379310347,0.7516402116402116,0.8403780664201559,0.5586596348077019,0.0818448679038758,0.655569514237856,0.10129870129870128,0.10129870129870128
german_credit,original,[],FairLasso_lambda2.0,2.0,random_forest,8,"['checking_status', 'foreign_worker', 'credit_history', 'purpose', 'employment', 'other_payment_plans', 'savings_status', 'housing']",0.72,0.6412698412698412,0.4878048780487805,0.7184920634920634,0.8403780664201559,0.5586596348077019,0.06099805960495544,0.7875584820655,0.025974025974025983,0.07323232323232323
german_credit,original,[],FairLasso_lambda2.0,2.0,gradient_boosting,8,"['checking_status', 'foreign_worker', 'credit_history', 'purpose', 'employment', 'other_payment_plans', 'savings_status', 'housing']",0.7066666666666667,0.6031746031746033,0.41333333333333333,0.7373544973544974,0.8403780664201559,0.5586596348077019,0.08657147121747352,0.6637031310398144,0.04415584415584417,0.08585858585858586
german_credit,original,[],BasicFACMIM_lambda2.0,2.0,logistic_regression,8,"['checking_status', 'duration', 'property_magnitude', 'other_payment_plans', 'credit_history', 'savings_status', 'other_parties', 'foreign_worker']",0.75,0.6531746031746032,0.4966442953020134,0.7847089947089947,0.7036462330579765,0.4974128066072939,0.012886213244440031,0.9358910891089108,0.0649350649350649,0.0649350649350649
